x y
236.99656 0.00077945691
237.99659 0.00075699577
238.99662 0.00073495591
239.99665 0.00071332738
240.99668 0.00069210048
241.99671 0.00067126582
242.99674 0.00065081426
243.99677 0.00063073692
244.9968 0.00061102517
245.99683 0.0005916706
246.99686 0.00057266506
247.99689 0.00055400062
248.99692 0.00053566956
249.99695 0.00051766437
250.99698 0.00049997774
251.99701 0.00048260258
252.99704 0.00046553196
253.99707 0.00044875916
254.9971 0.00043227762
255.99713 0.00041608098
256.99716 0.00040016301
257.99719 0.00038451769
258.99722 0.00036913912
259.99725 0.00035402157
260.99728 0.00033915945
261.99731 0.00032454733
262.99734 0.0003101799
263.99737 0.00029605201
264.9974 0.00028215861
265.99743 0.0002684948
266.99746 0.0002550558
267.99749 0.00024183694
268.99752 0.00022883369
269.99755 0.00021604161
270.99758 0.00020345638
271.99761 0.00019107379
272.99764 0.00017888971
273.99767 0.00016690015
274.9977 0.00015510119
275.99773 0.00014348901
276.99776 0.00013205988
277.99779 0.00012081017
278.99781 0.00010973634
279.99784 9.8834907e-05
280.99787 8.8102501e-05
281.9979 7.7535817e-05
282.99793 6.7131632e-05
283.99796 5.6886798e-05
284.99799 4.6798239e-05
285.99802 3.6862953e-05
286.99805 2.7078006e-05
287.99808 1.7440532e-05
288.99811 7.9477322e-06
289.99814 -1.4031297e-06
290.99817 -1.0614727e-05
291.9982 -1.9689671e-05
292.99823 -2.8630517e-05
293.99826 -3.743976e-05
294.99829 -4.6119839e-05
295.99832 -5.4673139e-05
296.99835 -6.3101994e-05
297.99838 -7.1408682e-05
