x y
214.99073 1.5008403e-06
215.99086 1.4778403e-06
216.99098 1.4555076e-06
217.99111 1.4338176e-06
218.99124 1.4127523e-06
219.99137 1.3922886e-06
220.99149 1.3724081e-06
221.99162 1.3530901e-06
222.99175 1.334318e-06
223.99187 1.3160712e-06
224.992 1.2983327e-06
225.99213 1.2810859e-06
226.99225 1.2643138e-06
227.99238 1.2480011e-06
228.99251 1.2321328e-06
229.99263 1.2166917e-06
230.99276 1.2016644e-06
231.99289 1.1870375e-06
232.99302 1.1727966e-06
233.99314 1.1589294e-06
234.99327 1.1454212e-06
235.9934 1.1322632e-06
236.99352 1.1194399e-06
237.99365 1.1069428e-06
238.99378 1.0947588e-06
239.9939 1.0828793e-06
240.99403 1.0712917e-06
241.99416 1.0599871e-06
242.99429 1.0489558e-06
243.99441 1.03819e-06
244.99454 1.0276777e-06
245.99467 1.0174151e-06
246.99479 1.0073889e-06
247.99492 9.9759385e-07
248.99505 9.8801989e-07
249.99517 9.7866203e-07
250.9953 9.6951396e-07
251.99543 9.6056604e-07
252.99556 9.5181359e-07
253.99568 9.4324736e-07
254.99581 9.3486418e-07
255.99594 9.2665744e-07
256.99606 9.1862019e-07
257.99619 9.1074808e-07
258.99632 9.030349e-07
259.99644 8.9547604e-07
260.99657 8.880662e-07
261.9967 8.8079999e-07
262.99683 8.7367403e-07
263.99695 8.6668528e-07
264.99708 8.5982514e-07
265.99721 8.5309398e-07
266.99733 8.4648435e-07
267.99746 8.399927e-07
268.99759 8.3361808e-07
269.99771 8.2735384e-07
270.99784 8.2119962e-07
271.99797 8.1514855e-07
272.9981 8.0920104e-07
273.99822 8.0335118e-07
274.99835 7.9759798e-07
275.99848 7.9193606e-07
276.9986 7.8636503e-07
277.99873 7.8088241e-07
278.99886 7.7548346e-07
279.99898 7.7016805e-07
280.99911 7.6493024e-07
281.99924 7.5977103e-07
282.99937 7.5468897e-07
283.99949 7.4967842e-07
284.99962 7.4473942e-07
285.99975 7.3987048e-07
286.99987 7.3506675e-07
288.0 7.3033061e-07
