x y
-315.01996 -1.4543156e-08
-314.01993 -1.4683154e-08
-313.0199 -1.4824984e-08
-312.01987 -1.4968683e-08
-311.01984 -1.5114285e-08
-310.01981 -1.5261834e-08
-309.01979 -1.5411366e-08
-308.01976 -1.5562918e-08
-307.01973 -1.5716541e-08
-306.0197 -1.5872267e-08
-305.01967 -1.6030148e-08
-304.01964 -1.6190225e-08
-303.01961 -1.6352551e-08
-302.01958 -1.6517174e-08
-301.01955 -1.6684143e-08
-300.01952 -1.6853513e-08
-299.01949 -1.7025334e-08
-298.01946 -1.7199667e-08
-297.01943 -1.7376573e-08
-296.0194 -1.75561e-08
-295.01937 -1.7738324e-08
-294.01934 -1.7923308e-08
-293.01931 -1.8111112e-08
-292.01928 -1.8301815e-08
-291.01925 -1.8495483e-08
-290.01922 -1.8692196e-08
-289.01919 -1.8892029e-08
-288.01916 -1.9095066e-08
-287.01913 -1.9301391e-08
-286.0191 -1.9511093e-08
-285.01907 -1.9724261e-08
-284.01904 -1.9940992e-08
-283.01901 -2.0161385e-08
-282.01898 -2.0385541e-08
-281.01895 -2.0613571e-08
-280.01892 -2.0845589e-08
-279.01889 -2.1081704e-08
-278.01886 -2.1322046e-08
-277.01883 -2.1566737e-08
-276.0188 -2.1815911e-08
-275.01877 -2.2069709e-08
-274.01874 -2.232827e-08
-273.01871 -2.259175e-08
-272.01868 -2.2860304e-08
-271.01865 -2.3134099e-08
-270.01862 -2.3413309e-08
-269.01859 -2.3698106e-08
-268.01856 -2.3988687e-08
-267.01853 -2.4285246e-08
-266.0185 -2.4587991e-08
-265.01847 -2.4897136e-08
-264.01844 -2.5212909e-08
-263.01841 -2.5535549e-08
-262.01838 -2.5865303e-08
-261.01835 -2.6202435e-08
-260.01832 -2.6547213e-08
-259.01829 -2.6899928e-08
-258.01826 -2.7260884e-08
-257.01823 -2.7630395e-08
-256.0182 -2.8008794e-08
-255.01817 -2.8396428e-08
-254.01814 -2.8793669e-08
-253.01811 -2.9200896e-08
-252.01808 -2.9618518e-08
-251.01805 -3.0046964e-08
-250.01802 -3.0486681e-08
-249.01799 -3.0938141e-08
-248.01796 -3.1401838e-08
-247.01793 -3.1878296e-08
-246.0179 -3.2368073e-08
-245.01787 -3.287174e-08
-244.01784 -3.3389917e-08
-243.01781 -3.3923244e-08
-242.01778 -3.4472401e-08
-241.01775 -3.5038111e-08
-240.01772 -3.5621121e-08
-239.01769 -3.6222236e-08
-238.01766 -3.6842297e-08
-237.01763 -3.7482192e-08
-236.0176 -3.8142864e-08
-235.01757 -3.88253e-08
-234.01754 -3.9530555e-08
-233.01751 -4.0259733e-08
-232.01748 -4.1014008e-08
-231.01745 -4.1794616e-08
-230.01742 -4.260287e-08
-229.01739 -4.3440157e-08
-228.01736 -4.4307945e-08
-227.01733 -4.5207778e-08
-226.0173 -4.6141315e-08
-225.01727 -4.7110288e-08
-224.01724 -4.8116545e-08
-223.01721 -4.9162043e-08
-222.01718 -5.0248851e-08
-221.01715 -5.1379166e-08
-220.01712 -5.2555321e-08
-219.01709 -5.3779785e-08
-218.01706 -5.5055184e-08
-217.01703 -5.6384294e-08
-216.017 -5.7770076e-08
-215.01697 -5.9215664e-08
-214.01694 -6.0724385e-08
-213.01691 -6.2299784e-08
-212.01688 -6.3945618e-08
-211.01685 -6.5665888e-08
-210.01682 -6.7464842e-08
-209.01679 -6.9346998e-08
-208.01676 -7.1317166e-08
-207.01673 -7.3380458e-08
-206.0167 -7.5542319e-08
-205.01667 -7.7808546e-08
-204.01664 -8.0185307e-08
-203.01661 -8.2679174e-08
-202.01658 -8.5297152e-08
-201.01655 -8.8046703e-08
-200.01652 -9.0935776e-08
-199.01649 -9.3972858e-08
-198.01646 -9.7166988e-08
-197.01643 -1.0052782e-07
-196.0164 -1.0406564e-07
-195.01637 -1.0779145e-07
-194.01634 -1.1171697e-07
-193.01631 -1.1585473e-07
-192.01628 -1.2021812e-07
-191.01625 -1.2482144e-07
-190.01622 -1.2967996e-07
-189.01619 -1.3481004e-07
-188.01616 -1.4022913e-07
-187.01613 -1.4595593e-07
-186.0161 -1.5201044e-07
-185.01607 -1.5841404e-07
-184.01604 -1.6518966e-07
-183.01601 -1.7236183e-07
-182.01598 -1.7995681e-07
-181.01595 -1.8800276e-07
-180.01592 -1.9652985e-07
-179.01589 -2.0557043e-07
-178.01586 -2.1515916e-07
-177.01583 -2.2533325e-07
-176.0158 -2.361326e-07
-175.01577 -2.4760004e-07
-174.01574 -2.5978154e-07
