x y
192.99524 -1.0317499
193.99527 -1.0371927
194.9953 -1.0426352
195.99533 -1.0480776
196.99536 -1.0535197
197.99539 -1.0589615
198.99542 -1.0644032
199.99545 -1.0698446
200.99548 -1.0752859
201.99551 -1.080727
202.99554 -1.0861678
203.99557 -1.0916085
204.9956 -1.097049
205.99563 -1.1024893
206.99566 -1.1079295
207.99569 -1.1133695
208.99572 -1.1188094
209.99575 -1.1242491
210.99578 -1.1296886
211.99581 -1.135128
212.99584 -1.1405673
213.99587 -1.1460064
214.9959 -1.1514454
215.99593 -1.1568843
216.99596 -1.162323
217.99599 -1.1677616
218.99602 -1.1732001
219.99605 -1.1786385
220.99608 -1.1840768
221.99611 -1.189515
222.99614 -1.194953
223.99617 -1.200391
224.9962 -1.2058289
225.99623 -1.2112666
226.99626 -1.2167043
227.99629 -1.2221419
228.99632 -1.2275793
229.99635 -1.2330167
230.99638 -1.238454
231.99641 -1.2438913
232.99644 -1.2493284
233.99647 -1.2547654
234.9965 -1.2602024
235.99653 -1.2656393
236.99656 -1.2710762
237.99659 -1.2765129
238.99662 -1.2819496
239.99665 -1.2873862
240.99668 -1.2928228
241.99671 -1.2982592
242.99674 -1.3036956
243.99677 -1.309132
244.9968 -1.3145683
245.99683 -1.3200045
246.99686 -1.3254407
247.99689 -1.3308768
248.99692 -1.3363128
249.99695 -1.3417488
250.99698 -1.3471848
251.99701 -1.3526206
252.99704 -1.3580565
253.99707 -1.3634923
254.9971 -1.368928
255.99713 -1.3743637
256.99716 -1.3797993
257.99719 -1.3852349
258.99722 -1.3906704
259.99725 -1.3961059
260.99728 -1.4015414
261.99731 -1.4069768
262.99734 -1.4124122
263.99737 -1.4178475
264.9974 -1.4232828
265.99743 -1.428718
266.99746 -1.4341532
267.99749 -1.4395884
268.99752 -1.4450235
269.99755 -1.4504586
270.99758 -1.4558936
271.99761 -1.4613286
272.99764 -1.4667636
273.99767 -1.4721986
274.9977 -1.4776335
275.99773 -1.4830683
276.99776 -1.4885032
277.99779 -1.493938
278.99781 -1.4993728
279.99784 -1.5048075
280.99787 -1.5102422
281.9979 -1.5156769
282.99793 -1.5211116
283.99796 -1.5265462
284.99799 -1.5319808
285.99802 -1.5374154
286.99805 -1.5428499
287.99808 -1.5482845
288.99811 -1.5537189
289.99814 -1.5591534
290.99817 -1.5645879
291.9982 -1.5700223
292.99823 -1.5754567
293.99826 -1.580891
294.99829 -1.5863254
295.99832 -1.5917597
296.99835 -1.597194
297.99838 -1.6026282
298.99841 -1.6080625
299.99844 -1.6134967
300.99847 -1.6189309
301.9985 -1.6243651
302.99853 -1.6297993
303.99856 -1.6352334
304.99859 -1.6406675
305.99862 -1.6461016
306.99865 -1.6515357
307.99868 -1.6569698
308.99871 -1.6624038
309.99874 -1.6678378
310.99877 -1.6732718
311.9988 -1.6787058
312.99883 -1.6841398
313.99886 -1.6895737
314.99889 -1.6950077
315.99892 -1.7004416
316.99895 -1.7058755
317.99898 -1.7113094
318.99901 -1.7167432
319.99904 -1.7221771
320.99907 -1.7276109
321.9991 -1.7330447
322.99913 -1.7384785
323.99916 -1.7439123
324.99919 -1.7493461
325.99922 -1.7547799
326.99925 -1.7602136
327.99928 -1.7656473
328.99931 -1.7710811
329.99934 -1.7765148
330.99937 -1.7819484
331.9994 -1.7873821
332.99943 -1.7928158
333.99946 -1.7982494
334.99949 -1.803683
335.99952 -1.8091167
336.99955 -1.8145503
337.99958 -1.8199839
338.99961 -1.8254175
339.99964 -1.830851
340.99967 -1.8362846
341.9997 -1.8417181
342.99973 -1.8471517
343.99976 -1.8525852
344.99979 -1.8580187
345.99982 -1.8634522
346.99985 -1.8688857
347.99988 -1.8743192
348.99991 -1.8797526
349.99994 -1.8851861
350.99997 -1.8906195
352.0 -1.896053
